latitude,longitude,datetime,ros_observed,spread_direction,confidence,brightness_k,region,temp_c,rh_percent,wind_speed_ms,wind_dir,slope_pct,slope_deg,aspect_deg,angle_wind_slope,elevation_m,dewpoint_c,fuel_model_code,ros_rothermel,phi_w,phi_s,phi_eff,beta,beta_opt,beta_ratio,gamma,eta_M,eta_S,I_R_kW_m2,xi,tau_min,ndvi,ndwi,lst_c,dfmc_percent,vpd_kpa,w_total_kg_m2,w_dead_kg_m2,w_live_kg_m2,delta_m,sigma_m2_m3,mx_percent,h_dead_kj_kg,ndvi_origin,ndwi_origin,lst_c_origin,delta_ros
-7.56595,24.90923,2026-05-13T12:46:00,3.7029602015636716,94.55110594429706,n,353.07,central_savanna,29.2,38,3.1111111111111107,94,0.0,0.0,0.0,86.0,250.0,13.6,AF_MIOMBO,4.026029665752471,5.223364475119591,0.0,5.223364475119591,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3859860218687369,0.4173969279093913,1066.4916771433197,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.2,20.79907740276397,2.5123690388944118,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-0.32306946418879967
-7.63811,24.86257,2026-05-13T12:46:00,11.721586680179255,294.8117368501149,h,367.0,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,7.316290369482355
-7.64687,24.86073,2026-05-13T12:46:00,13.45323181001474,249.94178939605172,n,352.83,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,9.047935499317841
-7.64565,24.86704,2026-05-13T12:46:00,6.654772152323955,240.40594092243475,n,335.48,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,2.2494758416270546
-7.63889,24.86566,2026-05-13T12:46:00,8.344702907080674,299.19178922061536,h,367.0,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,3.9394065963837734
-7.6401,24.85939,2026-05-13T12:46:00,14.358460319512707,281.0549319878921,n,349.64,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,9.953164008815808
-7.63767,24.87196,2026-05-13T12:46:00,5.41596994808448,355.2856806224129,n,337.33,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,1.0106736373875798
-7.63693,24.86889,2026-05-13T12:46:00,7.262975193383554,328.65489854992325,h,367.0,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,2.8576788826866535
-7.64488,24.86393,2026-05-13T12:46:00,9.48457535851552,255.0391425217146,h,367.0,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,5.079279047818621
-7.6064,24.84449,2026-05-13T12:46:00,6.967759934463005,178.30353413144456,h,367.0,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,2.5624636237661047
